county,year,table,sector,description,direct,indirect,induced,total
Emmet,2006,Output,52,23 Construction,0,-177.02511503769463,-137.98983784511637,-315.01495288281103
Emmet,2006,Output,65,31-33 Manufacturing,0,-1713.0898152735231,-451.15352707476387,-2164.2433423482862
Emmet,2006,Output,395,42 Wholesale Trade,-589430.13857196597,-3047.6276159622939,-1314.07283685624,-593791.83902478451
Emmet,2006,Output,396,44-45 Retail trade,0,-138.79293219714543,-2534.5893623204888,-2673.3822945176344
Emmet,2006,Output,408,48-49 Transportation & Warehousing,0,-3501.7616664857537,-855.48837732755726,-4357.2500438133111
Emmet,2006,Output,417,51-56 Professional Services,0,-42130.798545800659,-31249.948875028833,-73380.747420829473
Emmet,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-2236.5938951226694,-8459.6442244079644,-10696.238119530635
Emmet,2006,Output,518,92 Government & non NAICs,0,-7500.1915350061081,-2327.6664448797496,-9827.8579798858573
Genesee,2006,Output,0,Total,-10203607.618155399,-1369993.4605134318,-1573430.3370239362,-13147031.415692765
Genesee,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-12.235262545439348,-356.65505158163126,-368.89031412707061
Genesee,2006,Output,20,21 Mining,0,-230.75419574669559,-499.86131390457354,-730.61550965126912
Genesee,2006,Output,41,22 Utilities,0,-2104.8352158723928,-6479.3161178334822,-8584.151333705875
Genesee,2006,Output,52,23 Construction,0,-4467.8018433164098,-5371.3410873461398,-9839.1429306625505
Genesee,2006,Output,65,31-33 Manufacturing,0,-21889.454002215949,-16850.415592170557,-38739.869594386517
Genesee,2006,Output,395,42 Wholesale Trade,-10203607.618155399,-64518.422518039122,-44554.894885162641,-10312680.9355586
Genesee,2006,Output,396,44-45 Retail trade,0,-3590.757529310391,-99901.433644479752,-103492.19117379015
Genesee,2006,Output,408,48-49 Transportation & Warehousing,0,-148125.09299567103,-28227.954735680167,-176353.0477313512
Genesee,2006,Output,417,51-56 Professional Services,0,-1006943.6312662622,-997955.52625755058,-2004899.157523813
Genesee,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-53914.11429685964,-359907.18085229065,-413821.29514915019
Genesee,2006,Output,518,92 Government & non NAICs,0,-64196.361387592449,-13325.757485935848,-77522.118873528307
Gladwin,2006,Output,0,Total,-90467.038300492597,-1306.2810622854047,-2731.9981412318925,-94505.317504009887
Gladwin,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-0.7059208632862447,-25.031837549512186,-25.737758412798431
Gladwin,2006,Output,20,21 Mining,0,-1.2903257244554884,-2.8906074673352569,-4.1809331917907455
Gladwin,2006,Output,41,22 Utilities,0,0,0,0
Gladwin,2006,Output,52,23 Construction,0,-0.51933009799474417,-0.45900686095416982,-0.97833695894891415
Gladwin,2006,Output,65,31-33 Manufacturing,0,-15.678222876095184,-8.9699562873302892,-24.648179163425475
Gladwin,2006,Output,395,42 Wholesale Trade,-90467.038300492597,-44.841998249699827,-14.793878876419678,-90526.674177618712
Gladwin,2006,Output,396,44-45 Retail trade,0,-10.593201538816723,-96.111012779821777,-106.70421431863849
Gladwin,2006,Output,408,48-49 Transportation & Warehousing,0,-527.49658374417243,-58.822446108098617,-586.319029852271
Gladwin,2006,Output,417,51-56 Professional Services,0,-677.88276548927081,-2445.4412636465813,-3123.3240291358516
Gladwin,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-15.971939932921238,-79.22096810741273,-95.19290804033399
Gladwin,2006,Output,518,92 Government & non NAICs,0,-11.300773768692185,-0.25716354842663353,-11.557937317118819
Gogebic,2006,Output,0,Total,-156488.34910399001,-25604.191037033153,-15335.051872375918,-197427.59201339909
Gogebic,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-7.7290929908091561,-34.049015160301543,-41.778108151110693
Gogebic,2006,Output,20,21 Mining,0,-23.03909403164916,-13.431633988544478,-36.47072802019364
Gogebic,2006,Output,41,22 Utilities,0,-1003.2452818481474,-679.10500731187676,-1682.3502891600242
Gogebic,2006,Output,52,23 Construction,0,-51.272955439023988,-31.570730048591848,-82.843685487615829
Gogebic,2006,Output,65,31-33 Manufacturing,0,-300.39442912107324,-35.582326844833233,-335.97675596590648
Gogebic,2006,Output,395,42 Wholesale Trade,-156488.34910399001,-264.43271023620036,-103.43702737841704,-156856.21884160463
Gogebic,2006,Output,396,44-45 Retail trade,0,-67.664730495832231,-1050.1673345825082,-1117.8320650783401
Gogebic,2006,Output,408,48-49 Transportation & Warehousing,0,-1257.586923913176,-201.96694037977338,-1459.5538642929494
Gogebic,2006,Output,417,51-56 Professional Services,0,-16419.330263756478,-8692.225839657518,-25111.556103414001
Gogebic,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-684.89272433819542,-2894.6262515966669,-3579.5189759348618
Gogebic,2006,Output,518,92 Government & non NAICs,0,-5524.6028308625682,-1598.8897654268881,-7123.4925962894558
Grand Traverse,2006,Output,0,Total,-1818474.36047362,-465184.36379098019,-314426.50178339664,-2598085.2260479969
Grand Traverse,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-20.18786631577731,-820.29865892478597,-840.48652524056342
Grand Traverse,2006,Output,20,21 Mining,0,-2621.6954914379457,-2229.7507043592936,-4851.4461957972389
Grand Traverse,2006,Output,41,22 Utilities,0,-17908.533151497613,-11627.326446169069,-29535.85959766668
Grand Traverse,2006,Output,52,23 Construction,0,-1670.6527635866996,-1383.2049235456279,-3053.8576871323276
Grand Traverse,2006,Output,65,31-33 Manufacturing,0,-8425.4847617754167,-5777.3631275140069,-14202.847889289427
Grand Traverse,2006,Output,395,42 Wholesale Trade,-1818474.36047362,-19057.912221750943,-8529.7813948757266,-1846062.0540902468
Grand Traverse,2006,Output,396,44-45 Retail trade,0,-1634.2684410506697,-22382.403067855219,-24016.671508905885
Grand Traverse,2006,Output,408,48-49 Transportation & Warehousing,0,-32711.108921678533,-4507.3539351128984,-37218.462856791433
Grand Traverse,2006,Output,417,51-56 Professional Services,0,-344841.32907286135,-181297.91196096258,-526139.24103382381
Grand Traverse,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-19374.454939475323,-74564.668833554795,-93939.123773030107
Grand Traverse,2006,Output,518,92 Government & non NAICs,0,-16918.736159549888,-1306.4387305226262,-18225.174890072514
Gratiot,2006,Output,0,Total,-1239016.75748222,-29006.149555724834,-81572.982244427767,-1349595.8892823726
Gratiot,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-29.762486300705561,-1170.8292345636603,-1200.5917208643659
Gratiot,2006,Output,20,21 Mining,0,-100.69259492875035,-215.74188226640399,-316.43447719515427
Gratiot,2006,Output,41,22 Utilities,0,-0.8903313904861988,-3.8866916700488621,-4.7770230605350612
Gratiot,2006,Output,52,23 Construction,0,-6.1024999475840183,-11.613918144936882,-17.7164180925209
Gratiot,2006,Output,65,31-33 Manufacturing,0,-462.63623346326136,-1582.4550204678169,-2045.0912539310777
Gratiot,2006,Output,395,42 Wholesale Trade,-1239016.75748222,-2886.1030866149813,-2096.4103145238869,-1243999.2708833588
Gratiot,2006,Output,396,44-45 Retail trade,0,-19.902370994620725,-514.77663457322024,-534.67900556784093
Gratiot,2006,Output,408,48-49 Transportation & Warehousing,0,-6166.3817454431719,-4702.20835138858,-10868.590096831753
Gratiot,2006,Output,417,51-56 Professional Services,0,-18736.380305177161,-65773.590557802541,-84509.970862979695
Gratiot,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-444.76865669398143,-5492.5663760646084,-5937.3350327585867
Gratiot,2006,Output,518,92 Government & non NAICs,0,-152.52924477012792,-8.9032629620654209,-161.43250773219333
Hillsdale,2006,Output,0,Total,-735452.09259896702,-18910.606240920071,-31856.989661373504,-786219.68850126059
Hillsdale,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-12.142785093545029,-335.45136840608211,-347.59415349962711
Hillsdale,2006,Output,20,21 Mining,0,-19.156081377243353,-31.483638290615051,-50.639719667858401
Hillsdale,2006,Output,41,22 Utilities,0,0,0,0
Hillsdale,2006,Output,52,23 Construction,0,-10.839063345586368,-13.209273637430634,-24.048336983017002
Hillsdale,2006,Output,65,31-33 Manufacturing,0,-331.86142581777585,-821.14250156881758,-1153.003927386593
Hillsdale,2006,Output,395,42 Wholesale Trade,-735452.09259896702,-1009.200696695596,-389.47886544155915,-736850.77216110413
Hillsdale,2006,Output,396,44-45 Retail trade,0,-55.238250835549707,-785.4104451588596,-840.64869599440931
Hillsdale,2006,Output,408,48-49 Transportation & Warehousing,0,-2131.7509326303207,-709.27957739517512,-2841.0305100254955
Hillsdale,2006,Output,417,51-56 Professional Services,0,-14183.526994490718,-26336.011594757798,-40519.538589248514
Hillsdale,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-476.04619470597351,-2236.469221534755,-2712.5154162407284
Hillsdale,2006,Output,518,92 Government & non NAICs,0,-680.84381592776242,-199.05317518240929,-879.89699111017171
Houghton,2006,Output,0,Total,-257696.71907308101,-29742.141510208065,-27983.015584166427,-315421.87616745551
Houghton,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-7.8155610954299002,-149.96449769200723,-157.78005878743707
Houghton,2006,Output,20,21 Mining,0,-42.692880065185527,-41.013648756137712,-83.706528821323232
Houghton,2006,Output,41,22 Utilities,0,-2407.0464539000409,-1500.4659306293247,-3907.5123845293656
Houghton,2006,Output,52,23 Construction,0,-123.69556952442292,-150.79924693139549,-274.49481645581841
Houghton,2006,Output,65,31-33 Manufacturing,0,-585.17055436484998,-132.54551767958031,-717.71607204443023
Houghton,2006,Output,395,42 Wholesale Trade,-257696.71907308101,-879.84701764251804,-341.77821433209232,-258918.34430505562
Houghton,2006,Output,396,44-45 Retail trade,0,-180.79770605155761,-2586.4142069464106,-2767.2119129979683
Houghton,2006,Output,408,48-49 Transportation & Warehousing,0,-2564.8066709836817,-224.55673837350904,-2789.3634093571909
Houghton,2006,Output,417,51-56 Professional Services,0,-18501.091179913383,-14604.728404514979,-33105.819584428369
Houghton,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-1831.429952219763,-8146.9138585282535,-9978.3438107480142
Houghton,2006,Output,518,92 Government & non NAICs,0,-2617.7479644472342,-103.83531978273905,-2721.5832842299733
Huron,2006,Output,0,Total,-589427.60592056997,-67178.571871152497,-59740.74732274258,-716346.92511446506
Huron,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-16.204189930099858,-408.02176892860933,-424.22595885870913
Huron,2006,Output,20,21 Mining,0,-256.28228040402155,-284.94400701856222,-541.22628742258382
Huron,2006,Output,41,22 Utilities,0,-3689.9256043920454,-2355.1637330277376,-6045.0893374197831
Huron,2006,Output,52,23 Construction,0,-97.24559749055588,-128.76105901838747,-226.00665650894337
Huron,2006,Output,65,31-33 Manufacturing,0,-1346.0615346357656,-246.09734810391802,-1592.158882739684
Huron,2006,Output,395,42 Wholesale Trade,-589427.60592056997,-877.8939853158081,-443.38010256896541,-590748.88000845478
Huron,2006,Output,396,44-45 Retail trade,0,-199.92276164497059,-4295.5575512902242,-4495.480312935194
Huron,2006,Output,408,48-49 Transportation & Warehousing,0,-4668.089636115973,-1548.2335527933792,-6216.3231889093531
Huron,2006,Output,417,51-56 Professional Services,0,-50659.732966876632,-38295.61487541008,-88955.347842286748
Huron,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-2239.183821623642,-11089.894926281084,-13329.078747904723
Huron,2006,Output,518,92 Government & non NAICs,0,-3128.0294927229775,-645.07839830162709,-3773.1078910246047
Ingham,2006,Output,0,Total,-6080256.9686273402,-439084.96289532888,-336242.27376799163,-6855584.2052906603
Ingham,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-11.712269048932157,-187.30546453241118,-199.01773358134332
Ingham,2006,Output,20,21 Mining,0,-295.14369039909741,-438.04285496813333,-733.18654536723079
Ingham,2006,Output,41,22 Utilities,0,-10712.89397126308,-6015.8004025085129,-16728.694373771592
Ingham,2006,Output,52,23 Construction,0,-206.29836318311808,-168.49095227717706,-374.78931546029514
Ingham,2006,Output,65,31-33 Manufacturing,0,-4215.9128915144001,-3832.412541097211,-8048.325432611613
Ingham,2006,Output,395,42 Wholesale Trade,-6080256.9686273402,-26878.61551852338,-11486.973013475499,-6118622.5571593391
Ingham,2006,Output,396,44-45 Retail trade,0,-342.78135590265236,-5688.9370211527294,-6031.718377055382
Ingham,2006,Output,408,48-49 Transportation & Warehousing,0,-38807.536519092573,-11834.686221180331,-50642.222740272904
Ingham,2006,Output,417,51-56 Professional Services,0,-342596.6781459066,-267684.5780254479,-610281.25617135444
Ingham,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-4389.3953234842011,-25560.058536105917,-29949.453859590118
Ingham,2006,Output,518,92 Government & non NAICs,0,-10627.994847010814,-3344.9887352458554,-13972.983582256671
Ionia,2006,Output,0,Total,-417275.31250435201,-13509.238830059428,-12624.646479313646,-443409.19781372504
Ionia,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-5.3787514914023609,-165.76915319819625,-171.14790468959856
Ionia,2006,Output,20,21 Mining,0,-12.865025004145442,-12.312677520058086,-25.177702524203525
Ionia,2006,Output,41,22 Utilities,0,-2213.6924781570046,-862.77934974020593,-3076.4718278972105
Ionia,2006,Output,52,23 Construction,0,-4.4689614783847507,-2.7904905185017199,-7.2594519968864706
Ionia,2006,Output,65,31-33 Manufacturing,0,-123.11873097067955,-125.40849861490848,-248.527229585588
Ionia,2006,Output,395,42 Wholesale Trade,-417275.31250435201,-264.13582675432554,-72.150421258311127,-417611.59875236463
Ionia,2006,Output,396,44-45 Retail trade,0,-33.908334765464012,-270.41665961911775,-304.32499438458177
Ionia,2006,Output,408,48-49 Transportation & Warehousing,0,-1188.5174837791906,-148.69943966925152,-1337.2169234484422
Ionia,2006,Output,417,51-56 Professional Services,0,-9560.2204434193045,-10721.501720761409,-20281.722164180705
Ionia,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-71.378652677974131,-242.24162054455658,-313.62027322253061
Ionia,2006,Output,518,92 Government & non NAICs,0,-31.554141561552431,-0.5764478691293039,-32.130589430681738
Iosco,2006,Output,0,Total,-202916.49145635401,-25713.405319491303,-20340.456042208531,-248970.35281805389
Iosco,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-5.5941258070947004,-34.17393461998789,-39.768060427082588
Iosco,2006,Output,20,21 Mining,0,-69.359323890051883,-67.52787892019191,-136.88720281024379
Iosco,2006,Output,41,22 Utilities,0,-183.39236070168965,-298.14778244462627,-481.54014314631593
Iosco,2006,Output,52,23 Construction,0,-110.39968825411491,-97.931602522724233,-208.33129077683913
Iosco,2006,Output,65,31-33 Manufacturing,0,-122.83440703807469,-39.510753663650917,-162.34516070172563
Iosco,2006,Output,395,42 Wholesale Trade,-202916.49145635401,-244.60453529437655,-94.838319141526824,-203255.93431078992
Iosco,2006,Output,396,44-45 Retail trade,0,-154.34491579662125,-2196.6678118943441,-2351.0127276909652
Iosco,2006,Output,408,48-49 Transportation & Warehousing,0,-3685.4355091232487,-423.7031931859442,-4109.1387023091929
Iosco,2006,Output,417,51-56 Professional Services,0,-17338.513997066191,-11428.537083879128,-28767.051080945326
Iosco,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-1644.6605153604123,-5576.8990001578604,-7221.5595155182718
Iosco,2006,Output,518,92 Government & non NAICs,0,-2154.2659411594236,-82.518681778545243,-2236.7846229379688
Iron,2006,Output,0,Total,-115877.181317975,-22278.736579641274,-8552.6916906703391,-146708.60958828661
Iron,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-4.8032098997823036,-50.508662080337352,-55.311871980119648
Iron,2006,Output,20,21 Mining,0,-45.153859810158771,-32.073557638929813,-77.227417449088577
Iron,2006,Output,41,22 Utilities,0,-794.8363518796109,-374.57128887679539,-1169.4076407564062
Iron,2006,Output,52,23 Construction,0,-28.58003190366081,-21.924196425484389,-50.504228329145199
Iron,2006,Output,65,31-33 Manufacturing,0,-309.85900211153034,-48.735435930335917,-358.5944380418664
Iron,2006,Output,395,42 Wholesale Trade,-115877.181317975,-234.27927436266327,-60.985768217199222,-116172.44636055487
Iron,2006,Output,396,44-45 Retail trade,0,-63.070951395551198,-623.58124960286011,-686.65220099841133
Iron,2006,Output,408,48-49 Transportation & Warehousing,0,-697.0086893986263,-144.46344269695874,-841.47213209558493
Iron,2006,Output,417,51-56 Professional Services,0,-17749.359511558559,-5512.6752356700399,-23262.034747228598
Iron,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-761.79297315395888,-1409.3330289405517,-2171.1260020945101
Iron,2006,Output,518,92 Government & non NAICs,0,-1589.992724167173,-273.83982459084638,-1863.8325487580196
Isabella,2006,Output,0,Total,-1142739.74743819,-83078.360985428779,-64332.238058625546,-1290150.3464822443
Isabella,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-18.493951158768127,-573.02838776348835,-591.52233892225638
Isabella,2006,Output,20,21 Mining,0,-197.56259280660282,-201.62113645004229,-399.18372925664511
Isabella,2006,Output,41,22 Utilities,0,-3583.8776578785601,-2313.6172574667967,-5897.4949153453563
Isabella,2006,Output,52,23 Construction,0,-82.123197598925103,-57.984341027335411,-140.10753862626052
Isabella,2006,Output,65,31-33 Manufacturing,0,-350.65425335249591,-997.4311369219937,-1348.08539027449
Isabella,2006,Output,395,42 Wholesale Trade,-1142739.74743819,-5267.1471041080076,-1987.812012775081,-1149994.7065550732
Isabella,2006,Output,396,44-45 Retail trade,0,-200.45727121091989,-2365.148268097767,-2565.6055393086867
Isabella,2006,Output,408,48-49 Transportation & Warehousing,0,-6959.2999104406699,-2436.4765632416775,-9395.7764736823465
Isabella,2006,Output,417,51-56 Professional Services,0,-52939.131229617466,-45618.695453795553,-98557.826683413019
Isabella,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-819.54280961096015,-3251.4414537791918,-4070.9842633901517
Isabella,2006,Output,518,92 Government & non NAICs,0,-12660.071007645416,-4528.9820473066238,-17189.053054952037
Jackson,2006,Output,0,Total,-3356688.4766900102,-127227.64195775781,-184251.48056694152,-3668167.5992147098
Jackson,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-4.1774014998208866,-148.0599972397674,-152.23739873958829
Jackson,2006,Output,20,21 Mining,0,-52.820440486877402,-299.39045523221233,-352.21089571908976
Jackson,2006,Output,41,22 Utilities,0,-24801.321076133569,-20581.931106094067,-45383.252182227632
Jackson,2006,Output,52,23 Construction,0,-28.103155813166055,-34.158566246557804,-62.261722059723851
Jackson,2006,Output,65,31-33 Manufacturing,0,-868.12168888091094,-622.01440070707906,-1490.1360895879902
Jackson,2006,Output,395,42 Wholesale Trade,-3356688.4766900102,-8786.0594848017208,-4766.6891541455952,-3370241.2253289577
Jackson,2006,Output,396,44-45 Retail trade,0,-83.966035167408123,-1586.0562473700825,-1670.0222825374908
Jackson,2006,Output,408,48-49 Transportation & Warehousing,0,-12529.92285995621,-5692.8475049413119,-18222.770364897518
Jackson,2006,Output,417,51-56 Professional Services,0,-78680.174869195922,-141320.97658170926,-220001.15145090525
Jackson,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-948.7634831324749,-8904.1684535256627,-9852.9319366581367
Jackson,2006,Output,518,92 Government & non NAICs,0,-444.21146268972461,-295.1880997299578,-739.3995624196823
Kalamazoo,2006,Output,0,Total,-7326569.2493971596,-565024.88873530203,-644707.13814284292,-8536301.2762753051
Kalamazoo,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-55.468701857798401,-503.57144925349775,-559.04015111129615
Kalamazoo,2006,Output,20,21 Mining,0,-226.86285800360358,-321.94526198549357,-548.80811998909735
Kalamazoo,2006,Output,41,22 Utilities,0,-184.58508624053587,-484.51705150833988,-669.10213774887575
Kalamazoo,2006,Output,52,23 Construction,0,-772.6795718978658,-1003.0225353672739,-1775.7021072651396
Kalamazoo,2006,Output,65,31-33 Manufacturing,0,-10155.330319451925,-12632.286782262576,-22787.617101714517
Kalamazoo,2006,Output,395,42 Wholesale Trade,-7326569.2493971596,-45277.676160097122,-23915.717401172882,-7395762.6429584296
Kalamazoo,2006,Output,396,44-45 Retail trade,0,-1145.2790950742747,-23713.847380269901,-24859.126475344176
Kalamazoo,2006,Output,408,48-49 Transportation & Warehousing,0,-41439.32016950885,-14091.991843697235,-55531.312013206094
Kalamazoo,2006,Output,417,51-56 Professional Services,0,-431562.70155079605,-470218.61609754397,-901781.31764834013
Kalamazoo,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-15059.187247997666,-95847.569945755517,-110906.75719375318
Kalamazoo,2006,Output,518,92 Government & non NAICs,0,-19145.797974376368,-1974.0523940261976,-21119.850368402564
Kalkaska,2006,Output,0,Total,-330884.28905949299,-8000.556772720417,-17298.662421344412,-356183.50825355778
Kalkaska,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-1.955287171934567,-211.2138674898014,-213.16915466173597
Kalkaska,2006,Output,20,21 Mining,0,-25.243168521314363,-35.830571538370926,-61.073740059685292
Kalkaska,2006,Output,41,22 Utilities,0,-1901.210426234388,-2018.2395272165943,-3919.4499534509823
Kalkaska,2006,Output,52,23 Construction,0,-8.3790129041737593,-15.350282779761169,-23.729295683934929
Kalkaska,2006,Output,65,31-33 Manufacturing,0,-73.360800819661989,-33.312378575116043,-106.67317939477803
Kalkaska,2006,Output,395,42 Wholesale Trade,-330884.28905949299,-657.10560935043031,-371.48401566674426,-331912.87868451019
Kalkaska,2006,Output,396,44-45 Retail trade,0,-18.678839786910494,-419.30976599646169,-437.98860578337218
Kalkaska,2006,Output,408,48-49 Transportation & Warehousing,0,-1619.6861298305166,-590.64900234716549,-2210.3351321776822
Kalkaska,2006,Output,417,51-56 Professional Services,0,-3250.7035470598526,-12507.432478541061,-15758.136025600919
Kalkaska,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-209.32846899309945,-895.59448279346714,-1104.9229517865663
Kalkaska,2006,Output,518,92 Government & non NAICs,0,-234.90548204813405,-200.2460483998681,-435.15153044800218
Kent,2006,Output,0,Total,-33815408.564251497,-6986428.7144773463,-5869114.4156570667,-46670951.694385916
Kent,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-523.94503857828215,-12358.258361055256,-12882.203399633539
Kent,2006,Output,20,21 Mining,0,-2729.2822347916285,-4327.9846851415041,-7057.2669199331312
Kent,2006,Output,41,22 Utilities,0,-38418.44489950774,-64131.831254408928,-102550.27615391667
Kent,2006,Output,52,23 Construction,0,-22297.08202897845,-24477.607491302413,-46774.689520280866
Kent,2006,Output,65,31-33 Manufacturing,0,-203430.88001020835,-131671.5634077405,-335102.44341794896
Kent,2006,Output,395,42 Wholesale Trade,-33815408.564251497,-475671.07803603262,-292019.65562652174,-34583099.297914051
Kent,2006,Output,396,44-45 Retail trade,0,-18330.106978184816,-375566.37744056946,-393896.48441875435
Kent,2006,Output,408,48-49 Transportation & Warehousing,0,-662245.10582687915,-138117.87110850253,-800362.97693538154
Kent,2006,Output,417,51-56 Professional Services,0,-5047312.1231379975,-3389073.2074632174,-8436385.3306012172
Kent,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-263148.13806730619,-1393695.7063238279,-1656843.8443911339
Kent,2006,Output,518,92 Government & non NAICs,0,-252322.52821888216,-43674.352494779145,-295996.88071366132
Lake,2006,Output,0,Total,-185046.55244484701,-5496.5655816744411,-6777.482765413808,-197320.60079193523
Lake,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-1.275392539846034,-38.821669288806028,-40.097061828652059
Lake,2006,Output,20,21 Mining,0,-14.510280976167117,-15.003495464426148,-29.513776440593265
Lake,2006,Output,41,22 Utilities,0,-220.18367927411055,-124.68082429267399,-344.86450356678455
Lake,2006,Output,52,23 Construction,0,-3.9597329886987023,-5.0446108395764524,-9.0043438282751538
Lake,2006,Output,65,31-33 Manufacturing,0,-7.5741222525092695,-19.685176403939398,-27.259298656448671
Lake,2006,Output,395,42 Wholesale Trade,-185046.55244484701,-233.3208781730209,-88.520185108980044,-185368.393508129
Lake,2006,Output,396,44-45 Retail trade,0,-13.897544170954843,-194.88996822806894,-208.78751239902377
Lake,2006,Output,408,48-49 Transportation & Warehousing,0,-843.96706854728313,-232.86118102236287,-1076.828249569646
Lake,2006,Output,417,51-56 Professional Services,0,-3973.7012149344823,-5497.6818426100526,-9471.3830575445336
Lake,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-114.47525275594177,-558.34148674732239,-672.81673950326422
Lake,2006,Output,518,92 Government & non NAICs,0,-69.700415061426327,-1.9523254075995034,-71.652740469025829
Lapeer,2006,Output,0,Total,-745503.80195456895,-25412.696100507204,-31923.654142650244,-802840.15219772619
Lapeer,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-3.3158972957517663,-67.015414373821258,-70.331311669573012
Lapeer,2006,Output,20,21 Mining,0,-17.251634661307044,-71.403119928985561,-88.654754590292612
Lapeer,2006,Output,41,22 Utilities,0,-354.14989500610051,-686.91013906708224,-1041.0600340731828
Lapeer,2006,Output,52,23 Construction,0,-10.599083215663478,-8.200844099869661,-18.799927315533139
Lapeer,2006,Output,65,31-33 Manufacturing,0,-132.10188110867031,-64.02594152889526,-196.12782263756569
Lapeer,2006,Output,395,42 Wholesale Trade,-745503.80195456895,-907.28382040909491,-317.12122976098141,-746728.20700473897
Lapeer,2006,Output,396,44-45 Retail trade,0,-23.108022318523833,-286.84974508167619,-309.95776740020005
Lapeer,2006,Output,408,48-49 Transportation & Warehousing,0,-3025.4562414230995,-634.27150403995688,-3659.7277454630557
Lapeer,2006,Output,417,51-56 Professional Services,0,-20403.467252734492,-28816.981391022182,-49220.448643756681
Lapeer,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-203.43290311794962,-707.09597084711493,-910.52887396506435
Lapeer,2006,Output,518,92 Government & non NAICs,0,-332.52946921655132,-263.7788428996738,-596.30831211622512
Leelanau,2006,Output,0,Total,-166330.461128444,-31959.438025843152,-9808.279724940192,-208098.17887922732
Leelanau,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-3.74039522770734,-38.638473261419684,-42.378868489127022
Leelanau,2006,Output,20,21 Mining,0,-89.50969678598986,-30.792575404586355,-120.30227219057622
Leelanau,2006,Output,41,22 Utilities,0,-731.25561804826737,-188.98472020048254,-920.24033824874994
Leelanau,2006,Output,52,23 Construction,0,-177.30144547394971,-58.533307628832574,-235.83475310278229
Leelanau,2006,Output,65,31-33 Manufacturing,0,-60.231865089186094,-4.6742543087847537,-64.906119397970869
Leelanau,2006,Output,395,42 Wholesale Trade,-166330.461128444,-180.71363243157975,-39.556692622226052,-166550.73145349781
Leelanau,2006,Output,396,44-45 Retail trade,0,-60.156024704346734,-527.45624653854622,-587.61227124289303
Leelanau,2006,Output,408,48-49 Transportation & Warehousing,0,-863.42146792303311,-117.20629289078543,-980.62776081381867
Leelanau,2006,Output,417,51-56 Professional Services,0,-21874.309334821271,-6027.2429298055185,-27901.552264626785
Leelanau,2006,Output,472,"61-81 Education, Health, Recreation Service",0,-1300.0286146953088,-1583.3004609047105,-2883.3290756000192
Leelanau,2006,Output,518,92 Government & non NAICs,0,-6618.7699306425129,-1191.8937713743003,-7810.6637020168127
Lenawee,2006,Output,0,Total,-1290014.2271433,-58097.638249427939,-72639.852044400366,-1420751.7174371283
Lenawee,2006,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-12.8694789537556,-452.60722532829072,-465.47670428204634
Lenawee,2006,Output,20,21 Mining,0,-3.8410449227877392,-26.570098068107189,-30.411142990894927
Lenawee,2006,Output,41,22 Utilities,0,-261.53089723592763,-586.38150220825605,-847.91239944418362
Lenawee,2006,Output,52,23 Construction,0,-56.992191221991376,-65.534148760149662,-122.52633998214104
