county,year,table,sector,description,direct,indirect,induced,total
Lenawee,2014,Output,52,23 Construction,0,-3552.748538954198,-2080.8930102622307,-5633.6415492164288
Lenawee,2014,Output,65,31-33 Manufacturing,0,-6985.3346469379285,-4942.2710482338034,-11927.605695171733
Lenawee,2014,Output,395,42 Wholesale Trade,-945940.75,-11865.125383734703,-5655.4981745797913,-963461.37355831452
Lenawee,2014,Output,396,44-45 Retail trade,0,-1726.2974162928899,-20903.032594765773,-22629.330011058661
Lenawee,2014,Output,408,48-49 Transportation & Warehousing,0,-17549.314384675708,-2845.6531725959494,-20394.967557271655
Lenawee,2014,Output,417,51-56 Professional Services,0,-85493.940392447985,-67083.838721704175,-152577.77911415219
Lenawee,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-12897.776694181801,-51127.756605225222,-64025.53329940702
Lenawee,2014,Output,520,92 Government & non NAICs,0,-8114.7211508003693,-532.12785003544241,-8646.8490008358112
Livingston,2014,Output,0,Total,-3310016,-788058.40339260048,-675346.38363411371,-4773420.7870267136
Livingston,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-23.44926147110575,-121.2992593556137,-144.74852082671944
Livingston,2014,Output,20,21 Mining,0,-50.054855323200172,-48.301644642766355,-98.35649996596652
Livingston,2014,Output,41,22 Utilities,0,-7622.3662519690988,-4830.567776459261,-12452.934028428361
Livingston,2014,Output,52,23 Construction,0,-19743.224262895063,-12203.695014243227,-31946.919277138291
Livingston,2014,Output,65,31-33 Manufacturing,0,-17988.366276988068,-15719.118740263582,-33707.485017251653
Livingston,2014,Output,395,42 Wholesale Trade,-3310016,-62918.101699829102,-34069.564403690747,-3407003.66610352
Livingston,2014,Output,396,44-45 Retail trade,0,-6646.1946841922472,-78621.96684694993,-85268.161531142177
Livingston,2014,Output,408,48-49 Transportation & Warehousing,0,-67264.441609917296,-16613.717813421994,-83878.159423339297
Livingston,2014,Output,417,51-56 Professional Services,0,-528626.02787044283,-344218.88442826248,-872844.9122987052
Livingston,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-51677.695376707146,-164468.34565017012,-216146.0410268773
Livingston,2014,Output,520,92 Government & non NAICs,0,-25498.481242865324,-4430.9220566539598,-29929.403299519283
Mackinac,2014,Output,0,Total,-89368.429999999993,-16564.203475626793,-10253.598938549207,-116186.23241417599
Mackinac,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-1.8110117567142592,-4.3612724553849143,-6.1722842120991741
Mackinac,2014,Output,20,21 Mining,0,-65.771766734065466,-30.380464972713146,-96.152231706778622
Mackinac,2014,Output,41,22 Utilities,0,-482.51587002584995,-208.25167332177188,-690.76754334762177
Mackinac,2014,Output,52,23 Construction,0,-338.69309931257214,-119.86291930198901,-458.55601861456114
Mackinac,2014,Output,65,31-33 Manufacturing,0,-17.89590439517967,-13.769397759707397,-31.665302154887069
Mackinac,2014,Output,395,42 Wholesale Trade,-89368.429999999993,-1109.6841141259647,-297.8586453616503,-90775.972759487602
Mackinac,2014,Output,396,44-45 Retail trade,0,-173.17677585767228,-1330.5009882404461,-1503.6777640981184
Mackinac,2014,Output,408,48-49 Transportation & Warehousing,0,-2928.3841318137338,-281.07683358752377,-3209.460965401257
Mackinac,2014,Output,417,51-56 Professional Services,0,-6061.5668333953199,-3864.6286732439908,-9926.1955066393111
Mackinac,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-2012.5439620090203,-3392.2106670690864,-5404.7546290781056
Mackinac,2014,Output,520,92 Government & non NAICs,0,-3372.1600062006992,-710.69740323494295,-4082.8574094356422
Macomb,2014,Output,0,Total,-13125617,-3209785.983315229,-3493241.1117985062,-19828644.095113736
Macomb,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-105.20008575663839,-1585.2375470448062,-1690.4376328014448
Macomb,2014,Output,20,21 Mining,0,-1899.1168361690445,-2065.8611743157153,-3964.9780104847596
Macomb,2014,Output,41,22 Utilities,0,-40127.882782353059,-34170.682173979039,-74298.56495633212
Macomb,2014,Output,52,23 Construction,0,-68318.019678266137,-54242.929015459675,-122560.94869372582
Macomb,2014,Output,65,31-33 Manufacturing,0,-75764.605753907192,-56822.565568380676,-132587.1713222879
Macomb,2014,Output,395,42 Wholesale Trade,-13125617,-188766.42709934712,-126665.96649673049,-13441049.393596077
Macomb,2014,Output,396,44-45 Retail trade,0,-28955.556814662294,-432662.42041551229,-461617.97723017453
Macomb,2014,Output,408,48-49 Transportation & Warehousing,0,-429754.8728923864,-97968.892184722004,-527723.7650771084
Macomb,2014,Output,417,51-56 Professional Services,0,-2040462.9179315704,-1551611.1478605054,-3592074.0657920758
Macomb,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-233542.78854756488,-1125396.8371193477,-1358939.6256669124
Macomb,2014,Output,520,92 Government & non NAICs,0,-102088.594893246,-10048.572242508633,-112137.16713575464
Manistee,2014,Output,0,Total,-174435.14000000001,-29291.088396611267,-17586.59718192587,-221312.82557853713
Manistee,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-1.7549491532450681,-49.676191174678053,-51.431140327923131
Manistee,2014,Output,20,21 Mining,0,-318.13767137209038,-87.752250796031674,-405.88992216812204
Manistee,2014,Output,41,22 Utilities,0,0,0,0
Manistee,2014,Output,52,23 Construction,0,-488.01881556860178,-149.78913200909125,-637.80794757769308
Manistee,2014,Output,65,31-33 Manufacturing,0,-910.19033464981214,-70.212571620650579,-980.40290627046249
Manistee,2014,Output,395,42 Wholesale Trade,-174435.14000000001,-1865.0605847525585,-461.40216532522851,-176761.60275007782
Manistee,2014,Output,396,44-45 Retail trade,0,-326.56255200375654,-2420.1283061396084,-2746.6908581433654
Manistee,2014,Output,408,48-49 Transportation & Warehousing,0,-3577.9902925095221,-394.29578119833309,-3972.2860737078554
Manistee,2014,Output,417,51-56 Professional Services,0,-10479.475191820011,-7122.7415182440418,-17602.216710064051
Manistee,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-2051.4463660833881,-5014.8294426455013,-7066.2758087288885
Manistee,2014,Output,520,92 Government & non NAICs,0,-9272.4516386982796,-1815.7698227727033,-11088.221461470983
Marquette,2014,Output,0,Total,-785061.18999999994,-180320.66097159393,-177568.33310218583,-1142950.1840737797
Marquette,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-3.4550009734247418,-58.415632548488908,-61.870633521913639
Marquette,2014,Output,20,21 Mining,0,-204.16190280868796,-97.359306846124696,-301.52120965481271
Marquette,2014,Output,41,22 Utilities,0,-5157.4751561507983,-3074.9067574906576,-8232.3819136414568
Marquette,2014,Output,52,23 Construction,0,-4669.656490213014,-2711.5526566460285,-7381.2091468590424
Marquette,2014,Output,65,31-33 Manufacturing,0,-968.83579842976815,-438.81274740439585,-1407.648545834164
Marquette,2014,Output,395,42 Wholesale Trade,-785061.18999999994,-12734.701200492331,-5696.9967138364564,-803492.88791432872
Marquette,2014,Output,396,44-45 Retail trade,0,-2001.2618410716841,-20182.098290742855,-22183.360131814541
Marquette,2014,Output,408,48-49 Transportation & Warehousing,0,-26457.816211206809,-5562.481347289764,-32020.297558496575
Marquette,2014,Output,417,51-56 Professional Services,0,-103720.29001635543,-70500.979728736987,-174221.26974509237
Marquette,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-12833.439531307089,-66042.061395139972,-78875.500926447086
Marquette,2014,Output,520,92 Government & non NAICs,0,-11569.567822584881,-3202.6685255041016,-14772.236348088982
Mason,2014,Output,0,Total,-220482.29999999999,-47330.350197780783,-45965.906246938459,-313778.5564447192
Mason,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-8.9821537301997143,-214.00132453746761,-222.98347826766727
Mason,2014,Output,20,21 Mining,0,-292.14553620778088,-175.24484285708783,-467.39037906486868
Mason,2014,Output,41,22 Utilities,0,-3606.055271758366,-2475.0117580021551,-6081.0670297605211
Mason,2014,Output,52,23 Construction,0,-1381.5545301900622,-862.51816563227578,-2244.0726958223377
Mason,2014,Output,65,31-33 Manufacturing,0,-363.02160160262639,-96.126395671471741,-459.1479972740982
Mason,2014,Output,395,42 Wholesale Trade,-220482.29999999999,-2082.0504897236824,-1069.9881675256049,-223634.33865724929
Mason,2014,Output,396,44-45 Retail trade,0,-452.10579107820939,-5341.6793469417535,-5793.7851380199636
Mason,2014,Output,408,48-49 Transportation & Warehousing,0,-9776.5450952272458,-1359.6583488302333,-11136.203444057479
Mason,2014,Output,417,51-56 Professional Services,0,-22906.448341624662,-18379.119912135578,-41285.568253760248
Mason,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-4283.2120314605972,-15713.051916394143,-19996.263947854735
Mason,2014,Output,520,92 Government & non NAICs,0,-2178.22935517735,-279.50606841068452,-2457.7354235880348
Mecosta,2014,Output,0,Total,-140985.73000000001,-31508.629435047231,-23468.731509050125,-195963.09094409738
Mecosta,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-9.2728015380585305,-139.71104540483171,-148.98384694289021
Mecosta,2014,Output,20,21 Mining,0,-80.320833088290641,-52.184559901395296,-132.50539298968593
Mecosta,2014,Output,41,22 Utilities,0,-1558.6113554907338,-869.86527519055335,-2428.4766306812871
Mecosta,2014,Output,52,23 Construction,0,-605.06366219116808,-267.61507955061768,-872.67874174178576
Mecosta,2014,Output,65,31-33 Manufacturing,0,-92.547612848383395,-399.37188152104017,-491.9194943694236
Mecosta,2014,Output,395,42 Wholesale Trade,-140985.73000000001,-738.67604961752659,-284.76585118190201,-142009.17190079944
Mecosta,2014,Output,396,44-45 Retail trade,0,-327.68829404783105,-3276.0578336901826,-3603.746127738013
Mecosta,2014,Output,408,48-49 Transportation & Warehousing,0,-6630.9963371694566,-650.70970165220876,-7281.706038821666
Mecosta,2014,Output,417,51-56 Professional Services,0,-17360.828359160314,-10488.414309972055,-27849.242669132382
Mecosta,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-2522.8191588622758,-6968.1736902337034,-9490.9928490959792
Mecosta,2014,Output,520,92 Government & non NAICs,0,-1581.8049710331952,-71.862280751635879,-1653.667251784831
Menominee,2014,Output,0,Total,-295090.40999999997,-46049.302548638479,-34730.784732574095,-375870.49728121259
Menominee,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-9.2376964195844344,-35.307819626436192,-44.545516046020637
Menominee,2014,Output,20,21 Mining,0,-45.388039058267438,-33.948899871878758,-79.336938930146204
Menominee,2014,Output,41,22 Utilities,0,0,0,0
Menominee,2014,Output,52,23 Construction,0,-532.62377246999199,-253.71999980898977,-786.34377227898187
Menominee,2014,Output,65,31-33 Manufacturing,0,-205.46354084465364,-34.302229908399724,-239.76577075305332
Menominee,2014,Output,395,42 Wholesale Trade,-295090.40999999997,-4927.9833372223657,-1837.236154371325,-301855.62949159369
Menominee,2014,Output,396,44-45 Retail trade,0,-336.25192150587782,-4109.5518056709625,-4445.8037271768399
Menominee,2014,Output,408,48-49 Transportation & Warehousing,0,-3649.4317731777469,-733.15082067708681,-4382.5825938548342
Menominee,2014,Output,417,51-56 Professional Services,0,-18703.153874828462,-14974.516241286034,-33677.670116114503
Menominee,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-4875.6536844916836,-8703.3325146813495,-13578.986199173032
Menominee,2014,Output,520,92 Government & non NAICs,0,-12764.114908619848,-4015.7182466716358,-16779.833155291482
Midland,2014,Output,0,Total,-539369.18999999994,-120465.47367510913,-93836.621957632058,-753671.28563274106
Midland,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-11.516178641670239,-127.29110003469198,-138.80727867636225
Midland,2014,Output,20,21 Mining,0,-76.380573483573201,-36.331752983865272,-112.71232646743849
Midland,2014,Output,41,22 Utilities,0,-2367.1259979176707,-1193.5712398013927,-3560.6972377190637
Midland,2014,Output,52,23 Construction,0,-3166.7688154363382,-1614.1236257787055,-4780.8924412150436
Midland,2014,Output,65,31-33 Manufacturing,0,-8797.8502407362084,-2989.7941770423845,-11787.644417778594
Midland,2014,Output,395,42 Wholesale Trade,-539369.18999999994,-3725.8013586688321,-1492.6069295618572,-544587.5982882306
Midland,2014,Output,396,44-45 Retail trade,0,-1189.2531149852809,-9724.8348479583474,-10914.087962943626
Midland,2014,Output,408,48-49 Transportation & Warehousing,0,-10792.339808464063,-647.92765045625436,-11440.267458920318
Midland,2014,Output,417,51-56 Professional Services,0,-77545.661890671559,-37866.035998658379,-115411.69788932997
Midland,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-7880.3621258649082,-37922.679507839464,-45803.041633704372
Midland,2014,Output,520,92 Government & non NAICs,0,-4912.4135702390222,-221.42512751672214,-5133.8386977557448
Missaukee,2014,Output,0,Total,-188824.98000000001,-41733.896470132131,-13556.053911232641,-244114.9303813648
Missaukee,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-46.294838087945287,-120.10790396215374,-166.40274205009905
Missaukee,2014,Output,20,21 Mining,0,-172.33047796698435,-19.813464566413813,-192.14394253339816
Missaukee,2014,Output,41,22 Utilities,0,0,0,0
Missaukee,2014,Output,52,23 Construction,0,-1525.203085240965,-352.63914925600488,-1877.8422344969699
Missaukee,2014,Output,65,31-33 Manufacturing,0,-482.35997341091871,-48.11999844859848,-530.47997185951726
Missaukee,2014,Output,395,42 Wholesale Trade,-188824.98000000001,-4625.8541959404829,-863.13731546545409,-194313.97151140595
Missaukee,2014,Output,396,44-45 Retail trade,0,-438.66540337223512,-1706.1820602376356,-2144.8474636098708
Missaukee,2014,Output,408,48-49 Transportation & Warehousing,0,-9584.4772209546682,-608.4236358349491,-10192.900856789616
Missaukee,2014,Output,417,51-56 Professional Services,0,-19507.530885855478,-6808.7936345515573,-26316.324520407044
Missaukee,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-3211.2965463931191,-2982.069012638568,-6193.3655590316866
Missaukee,2014,Output,520,92 Government & non NAICs,0,-2139.8838429093362,-46.767736271306937,-2186.6515791806432
Monroe,2014,Output,0,Total,-2423564.2999999998,-555134.74225054064,-413883.14727145841,-3392582.1895219982
Monroe,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-29.44861406596463,-443.74147046916096,-473.19008453512555
Monroe,2014,Output,20,21 Mining,0,-134.461608239003,-159.34526888613124,-293.80687712513424
Monroe,2014,Output,41,22 Utilities,0,-18087.287887966213,-11296.88808053008,-29384.175968496285
Monroe,2014,Output,52,23 Construction,0,-12376.119145951263,-7200.4835768766898,-19576.602722827953
Monroe,2014,Output,65,31-33 Manufacturing,0,-4087.9804036136466,-3168.6246838224151,-7256.6050874360644
Monroe,2014,Output,395,42 Wholesale Trade,-2423564.2999999998,-51750.67283021193,-23655.854286548802,-2498970.8271167604
Monroe,2014,Output,396,44-45 Retail trade,0,-4212.7120464484487,-52179.291256596029,-56392.003303044476
Monroe,2014,Output,408,48-49 Transportation & Warehousing,0,-80236.839396024079,-10625.407548707386,-90862.24694473148
Monroe,2014,Output,417,51-56 Professional Services,0,-325161.21233612252,-172303.38588180183,-497464.5982179243
Monroe,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-38767.771373789772,-131104.91591603227,-169872.68728982206
Monroe,2014,Output,520,92 Government & non NAICs,0,-20290.236608107811,-1745.2093011875977,-22035.445909295406
Montcalm,2014,Output,0,Total,-383858.71999999997,-65049.81288941051,-56221.260922469548,-505129.79381188005
Montcalm,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-31.729099167399667,-350.01106431141307,-381.74016347881275
Montcalm,2014,Output,20,21 Mining,0,-65.221750236120542,-49.463155904642377,-114.68490614076292
Montcalm,2014,Output,41,22 Utilities,0,-3706.5052161130398,-2102.350348031764,-5808.8555641448038
Montcalm,2014,Output,52,23 Construction,0,-1896.277448716897,-879.0256323357429,-2775.3030810526398
Montcalm,2014,Output,65,31-33 Manufacturing,0,-8256.5864247536338,-792.03866679631244,-9048.6250915499422
Montcalm,2014,Output,395,42 Wholesale Trade,-383858.71999999997,-4009.3123281288426,-1516.5019345462654,-389384.53426267509
Montcalm,2014,Output,396,44-45 Retail trade,0,-948.40889048523798,-6843.9516831085812,-7792.3605735938199
Montcalm,2014,Output,408,48-49 Transportation & Warehousing,0,-8692.3359971824812,-1292.8907319236203,-9985.2267291061016
Montcalm,2014,Output,417,51-56 Professional Services,0,-25044.529532444998,-20329.275930042022,-45373.805462487035
Montcalm,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-5877.0774171101029,-20182.677248133237,-26059.754665243341
Montcalm,2014,Output,520,92 Government & non NAICs,0,-6521.8287850717588,-1883.0745273359448,-8404.9033124077032
Muskegon,2014,Output,0,Total,-2262317.5,-409793.45301726484,-468880.14479035977,-3140991.0978076244
Muskegon,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-14.983049041521969,-161.57788612788824,-176.56093516941019
Muskegon,2014,Output,20,21 Mining,0,-402.03338718864359,-413.77015827111097,-815.80354545975456
Muskegon,2014,Output,41,22 Utilities,0,-989.85493058979046,-1619.5220158166276,-2609.376946406418
Muskegon,2014,Output,52,23 Construction,0,-10234.786434293565,-6698.4071675614668,-16933.193601855033
Muskegon,2014,Output,65,31-33 Manufacturing,0,-12293.750756187306,-2593.1319176574852,-14886.882673844793
Muskegon,2014,Output,395,42 Wholesale Trade,-2262317.5,-34160.190360248089,-16499.695465962424,-2312977.3858262105
Muskegon,2014,Output,396,44-45 Retail trade,0,-5599.6871976891252,-56320.705464131875,-61920.392661821003
Muskegon,2014,Output,408,48-49 Transportation & Warehousing,0,-61862.86749378559,-8068.0066526355213,-69930.87414642112
Muskegon,2014,Output,417,51-56 Professional Services,0,-226618.25254538172,-181847.36063200096,-408465.61317738279
Muskegon,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-37959.923537516399,-192198.92483784739,-230158.8483753638
Muskegon,2014,Output,520,92 Government & non NAICs,0,-19657.123325343098,-2459.0425923470284,-22116.16591769013
Newaygo,2014,Output,0,Total,-222056.88000000001,-35231.997060473739,-25987.369154803237,-283276.24621527694
Newaygo,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-14.976506403621178,-132.08091335281227,-147.05741975643343
Newaygo,2014,Output,20,21 Mining,0,-65.615898637047238,-32.494381999399678,-98.11028063644693
Newaygo,2014,Output,41,22 Utilities,0,-3155.2257480989356,-1319.221946420703,-4474.4476945196384
Newaygo,2014,Output,52,23 Construction,0,-1205.3804249767693,-415.29487266634067,-1620.6752976431098
Newaygo,2014,Output,65,31-33 Manufacturing,0,-609.83178512156951,-138.10051652903115,-747.93230165060106
Newaygo,2014,Output,395,42 Wholesale Trade,-222056.88000000001,-1729.8427813339222,-520.74999918412163,-224307.47278051806
Newaygo,2014,Output,396,44-45 Retail trade,0,-497.58427074901124,-3631.5953068879617,-4129.1795776369736
Newaygo,2014,Output,408,48-49 Transportation & Warehousing,0,-4133.2561806739941,-463.16910754717111,-4596.425288221164
Newaygo,2014,Output,417,51-56 Professional Services,0,-18500.941218801272,-11495.650701124487,-29996.591919925759
Newaygo,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-3033.9381832071749,-7761.3620478294961,-10795.300231036672
Newaygo,2014,Output,520,92 Government & non NAICs,0,-2285.4040624704212,-77.649361261711803,-2363.0534237321331
Oakland,2014,Output,0,Total,-88263024,-27751668.718426462,-33669596.854639836,-149684289.57306629
Oakland,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-1281.9874529662629,-5445.6329330732451,-6727.620386039509
Oakland,2014,Output,20,21 Mining,0,-32215.103231744313,-42259.187273383555,-74474.290505127865
Oakland,2014,Output,41,22 Utilities,0,-448741.42793094815,-442769.98120393627,-891511.40913488448
Oakland,2014,Output,52,23 Construction,0,-402900.23475514865,-398090.46721454302,-800990.70196969179
Oakland,2014,Output,65,31-33 Manufacturing,0,-373230.7851876372,-453994.07394355815,-827224.85913119605
Oakland,2014,Output,395,42 Wholesale Trade,-88263024,-2132710.6535053253,-1748621.6362335889,-92144356.289738908
Oakland,2014,Output,396,44-45 Retail trade,0,-174037.32832990738,-3042398.3791374601,-3216435.7074673669
Oakland,2014,Output,408,48-49 Transportation & Warehousing,0,-1677477.2834236536,-474893.46274491225,-2152370.7461685659
Oakland,2014,Output,417,51-56 Professional Services,0,-20266835.755208421,-16660690.705818903,-36927526.461027339
Oakland,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-1617808.7398909493,-10311987.63182755,-11929796.371718498
Oakland,2014,Output,520,92 Government & non NAICs,0,-624429.41950976104,-88445.696308923885,-712875.11581868492
Oceana,2014,Output,0,Total,-393733.15999999997,-43520.461037961097,-38692.477961939745,-475946.0989999008
Oceana,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-16.075422133078867,-335.09226543700964,-351.1676875700885
Oceana,2014,Output,20,21 Mining,0,-89.064059591872009,-66.490300409993679,-155.55436000186566
Oceana,2014,Output,41,22 Utilities,0,-424.9126362736057,-239.89625935878581,-664.80889563239157
Oceana,2014,Output,52,23 Construction,0,-1473.0354472111724,-779.81480827033317,-2252.8502554815054
Oceana,2014,Output,65,31-33 Manufacturing,0,-330.31404807398314,-133.21500288629042,-463.52905096027359
Oceana,2014,Output,395,42 Wholesale Trade,-393733.15999999997,-6930.9943363333005,-2828.4238864048907,-403492.57822273817
Oceana,2014,Output,396,44-45 Retail trade,0,-438.40525169264743,-5342.445059539431,-5780.8503112320814
Oceana,2014,Output,408,48-49 Transportation & Warehousing,0,-9628.6574338305581,-1012.6173143516771,-10641.274748182235
Oceana,2014,Output,417,51-56 Professional Services,0,-15468.113262273449,-17810.586599772672,-33278.699862046124
Oceana,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-5414.9098452702056,-9997.719864528457,-15412.629709798664
Oceana,2014,Output,520,92 Government & non NAICs,0,-3305.9792952772227,-146.17660098020042,-3452.1558962574231
Ogemaw,2014,Output,0,Total,-313999.75,-58375.310232031145,-40985.252454692192,-413360.31268672331
Ogemaw,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-20.961930699755481,-151.95534645906506,-172.91727715882053
Ogemaw,2014,Output,20,21 Mining,0,-84.019949675289539,-28.717880911013509,-112.73783058630305
Ogemaw,2014,Output,41,22 Utilities,0,-2326.0592841297621,-940.47710663805458,-3266.5363907678166
Ogemaw,2014,Output,52,23 Construction,0,-1953.430581138633,-686.15713094945193,-2639.587712088085
Ogemaw,2014,Output,65,31-33 Manufacturing,0,-222.35250065482279,-85.402767159388659,-307.75526781421149
Ogemaw,2014,Output,395,42 Wholesale Trade,-313999.75,-8718.8880167007446,-2438.8083216130299,-325157.44633831375
Ogemaw,2014,Output,396,44-45 Retail trade,0,-911.15203787312726,-5634.4832164580675,-6545.635254331195
Ogemaw,2014,Output,408,48-49 Transportation & Warehousing,0,-12609.171844441826,-1129.920022960119,-13739.091867401945
Ogemaw,2014,Output,417,51-56 Professional Services,0,-21494.264327682016,-15018.822155409931,-36513.086483091938
Ogemaw,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-6581.3017460209949,-14728.982230090154,-21310.283976111146
Ogemaw,2014,Output,520,92 Government & non NAICs,0,-3453.7080130141694,-141.52627604392077,-3595.2342890580903
Osceola,2014,Output,0,Total,-162194.17000000001,-15628.637757749581,-14367.055283466645,-192189.86304121625
Osceola,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-12.28522383823786,-122.61448988198379,-134.89971372022166
Osceola,2014,Output,20,21 Mining,0,-82.25604835961478,-35.623152487993806,-117.87920084760859
Osceola,2014,Output,41,22 Utilities,0,-1442.8799894126948,-698.76802042014742,-2141.648009832842
Osceola,2014,Output,52,23 Construction,0,-683.85468356355807,-309.14192693451992,-992.99661049807787
Osceola,2014,Output,65,31-33 Manufacturing,0,-300.24366175082559,-211.52797140039175,-511.77163315121726
Osceola,2014,Output,395,42 Wholesale Trade,-162194.17000000001,-1595.9345085585082,-513.48004484343278,-164303.58455340195
Osceola,2014,Output,396,44-45 Retail trade,0,-119.19450148370513,-1402.5213388915365,-1521.715840375241
Osceola,2014,Output,408,48-49 Transportation & Warehousing,0,-2159.9878087541706,-339.50500920845383,-2499.4928179626249
Osceola,2014,Output,417,51-56 Professional Services,0,-6074.1637067761121,-5652.507453103517,-11726.67115987963
Osceola,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-1612.6059667615,-5031.9060161537609,-6644.5119829152618
Osceola,2014,Output,520,92 Government & non NAICs,0,-1545.2316584906541,-49.459860140908063,-1594.6915186315623
Otsego,2014,Output,0,Total,-374241.19,-78951.865641018303,-71487.554082086208,-524680.6097231044
Otsego,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-14.211511732324418,-230.57994745213546,-244.79145918445991
Otsego,2014,Output,20,21 Mining,0,-818.17738978307659,-618.00638485483648,-1436.1837746379129
Otsego,2014,Output,41,22 Utilities,0,-2114.4332743367245,-1316.1787939471424,-3430.6120682838668
Otsego,2014,Output,52,23 Construction,0,-1653.1789331838809,-1044.2084900342197,-2697.3874232181006
Otsego,2014,Output,65,31-33 Manufacturing,0,-657.11426901945049,-287.45043730155624,-944.5647063210065
Otsego,2014,Output,395,42 Wholesale Trade,-374241.19,-8364.7639942455571,-3314.9704083999886,-385920.92440264556
Otsego,2014,Output,396,44-45 Retail trade,0,-966.43576808895818,-9329.2901403542146,-10295.725908443172
Otsego,2014,Output,408,48-49 Transportation & Warehousing,0,-11029.849859955604,-1506.3204234378868,-12536.170283393491
Otsego,2014,Output,417,51-56 Professional Services,0,-41895.037701419802,-27862.002303507335,-69757.040004927112
Otsego,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-7751.6026441484055,-25768.263513090158,-33519.866157238561
Otsego,2014,Output,520,92 Government & non NAICs,0,-3687.0602951045335,-210.28323970672702,-3897.3435348112603
Ottawa,2014,Output,0,Total,-4801082,-830764.32465863624,-853269.5070880776,-6485115.8317467123
Ottawa,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-198.67001992459731,-2219.7932958697252,-2418.4633157943222
Ottawa,2014,Output,20,21 Mining,0,-176.12438600278205,-148.22098435584863,-324.34537035863059
Ottawa,2014,Output,41,22 Utilities,0,-8486.9363838575737,-7043.7698546200472,-15530.70623847762
Ottawa,2014,Output,52,23 Construction,0,-24581.515325209184,-15660.177430578338,-40241.692755787524
Ottawa,2014,Output,65,31-33 Manufacturing,0,-13315.68425065956,-13030.387106592563,-26346.071357252113
Ottawa,2014,Output,395,42 Wholesale Trade,-4801082,-89939.931866168976,-43969.760825962047,-4934991.6926921308
Ottawa,2014,Output,396,44-45 Retail trade,0,-8685.053531160469,-101682.35096083855,-110367.40449199903
Ottawa,2014,Output,408,48-49 Transportation & Warehousing,0,-52970.981104758983,-17205.88011271393,-70176.861217472906
Ottawa,2014,Output,417,51-56 Professional Services,0,-500309.98453082715,-376773.73605052778,-877083.72058135481
Ottawa,2014,Output,472,"61-72 Educational, Health, Recreation Service",0,-87480.9950007187,-264830.09054498159,-352311.08554570028
Ottawa,2014,Output,520,92 Government & non NAICs,0,-44618.448259348173,-10705.339921037043,-55323.788180385214
Presque Isle,2014,Output,0,Total,-36701.866999999998,-9371.6216919575963,-3727.3917630675128,-49800.880455025108
Presque Isle,2014,Output,1,"11 Ag, Forestry, Fish & Hunting",0,-1.6777402876212983,-14.55534628220309,-16.233086569824387
Presque Isle,2014,Output,20,21 Mining,0,-9.0197620734302344,-3.9294919333413669,-12.949254006771602
Presque Isle,2014,Output,41,22 Utilities,0,-473.9227871096947,-156.24758564018433,-630.17037274987899
Presque Isle,2014,Output,52,23 Construction,0,-195.22763142360284,-52.83489853930088,-248.06252996290374
Presque Isle,2014,Output,65,31-33 Manufacturing,0,-25.706664151123988,-3.5896041193751347,-29.296268270499123
